activity_var	p	cos	sin	corrected_inter_personal	corrected_intra_personal	corrected_intra_personal_normalized	amplitude	inter_personal_std	std_amplitude	intra_personal_normalized
sedentary_hourly_SD_M10	0.1619675338362934	0.0006146596217022	0.0007622055523356	0.0007886488852455	0.0007857297104464	0.9962985114748484	0.000979164825023	0.0280899190581334	0.0348582287829536	0.9959375415479604
sedentary_within_day_SD_M10	0.1822824569854225	0.0009868809415094	-1.3654800041573853e-05	0.0007684952263675	0.0009913721267721	1.2900172867151751	0.0009869754030768	0.0277279697196641	0.0355949394440128	1.2901762526712264
sedentary_between_day_SD_M10	0.4847193953367573	8.819862954234111e-05	0.0011158245416769	0.0020584341044121	0.0036333854646295	1.7651210970715887	0.0011193048762788	0.0453709462524874	0.0246700800562981	1.765382887431365
sedentary_overall_L5	0.682196076311131	-0.0006976253319596	0.0002244530587147	0.0027224713097052	0.0015552800838849	0.5712751052106753	0.0007328439665837	0.0521814072203525	0.0140441587458359	0.571083149298782
sedentary_hourly_SD_L5	0.5226286152001962	-0.0013771485206356	0.0001321691424403	0.0048005157257557	0.0039585973832741	0.8246191887332965	0.0013834763207594	0.0692943483198486	0.0199652115115312	0.8242657461876891
sedentary_within_day_SD_L5	0.340736990104135	-0.0012672881689861	2.64449958180784e-05	0.0027790557411991	0.0015354614418223	0.5525119266444681	0.0012675640579695	0.0527224013449125	0.0240422292163257	0.5523646868885114
sedentary_between_day_SD_L5	0.4438236801183823	-0.0004421136448939	0.0008995379508099	0.001661552834679	0.0022677759313695	1.3648533372143297	0.0010023138230857	0.0407682564959435	0.0245856435676969	1.3647871648611665
sedentary_RA	0.2246484366198691	0.0028891003806329	-0.0024693932011225	0.0176691543943596	0.0115052160528729	0.6511469533904573	0.0038006320252194	0.132955428385042	0.0285857604415575	0.6508971460219327
sedentary_IS	0.2528997231761202	-9.256067491467876e-05	5.7210906850726303e-05	1.569941160740669e-05	1.920219638953116e-05	1.2231156727218948	0.0001088143667138	0.0039625946349811	0.0274603830917468	1.2236178184031528
sedentary_IV	4.23966452119769e-08	-0.0211870424772798	0.0076242111884361	0.0493738060649858	0.0393786994867286	0.7975625665742355	0.0225170905132065	0.2223347142128883	0.1012756401667718	0.8022471729845964
moderate_overall	0.0851297921918665	-0.0005920344443131	-0.0010154803763943	0.0011337848362115	0.000400463793294	0.3532096924423639	0.0011754595603827	0.0336784629879223	0.0349024110988763	0.3533422107429206
moderate_hourly_SD	0.067528676516318	-0.0002885781734452	-0.0015724335127995	0.0018837897706905	0.0007618247141718	0.4044106863859781	0.0015986946282401	0.0434074524520263	0.0368299574826936	0.4049636641569026
moderate_within_day_SD	0.0369993877289273	-0.0001614754348945	-0.0015981860889527	0.0015388780083582	0.0006534987876815	0.4246592544257067	0.0016063228476855	0.0392341525454394	0.040941953463253	0.4252978348177039
moderate_between_day_SD	0.1854312782643316	-0.0004267910282572	-0.0003853494586574	0.0003169160574842	0.0002655805906247	0.8380155702206868	0.0005750172059064	0.0178037407029059	0.0322975500206323	0.8381390305844376
moderate_overall_M10	0.021892383258499	0.0009033592746823	-0.0024624250006005	0.0035054106286385	0.0015731115366572	0.4487666933526149	0.0026228981800171	0.0592219966635565	0.044289256151189	0.4492383122917983
moderate_hourly_SD_M10	0.0052502393474728	0.0004971410654899	-0.0025608281818048	0.0024033578184543	0.0013295082958045	0.5531878297920557	0.0026086376167882	0.0490403632928065	0.0531936845820809	0.5541992939446283
moderate_within_day_SD_M10	0.0009475276732904	0.0006118286226783	-0.0025849409447224	0.0018460046402503	0.001077516107403	0.5837017328715485	0.002656361035558	0.0429818581382376	0.0618019124956099	0.5851290365515186
moderate_between_day_SD_M10	0.2083522744947004	-0.000205755984983	-0.0009755729035113	0.0009952314840015	0.0008911842323353	0.8954542201098431	0.0009970346109447	0.0315545909754438	0.0315971330992912	0.8952167780952921
moderate_IV	0.0453218253673998	-0.0077141271354149	0.0069752982317409	0.0496340524983146	0.0600645723994409	1.210148464131164	0.0104001222532753	0.2227504884011451	0.0466895598206098	1.2122656510033007
tasks_light_overall	0.0001974883685557	-0.0015607705684102	-3.04305362142548e-05	0.0004525861664718	0.0003931682742863	0.8687147407782144	0.0015610671941815	0.0212781848776679	0.0733646785736849	0.8713228465307808
tasks_light_hourly_SD	4.561961814468859e-05	-0.0025255837894366	0.0001498833713739	0.000984053914314	0.0009226984337874	0.9376502855848672	0.0025300273718834	0.0313764198733207	0.0806346734936052	0.9410478829870444
tasks_light_within_day_SD	0.0006919265440625	-0.0019718994350364	-4.901750319465843e-05	0.0008222989239298	0.0007709104602356	0.9375063469029096	0.0019725085798334	0.0286807287901548	0.068774702144617	0.93977285610495
tasks_light_between_day_SD	1.5001880884038622e-05	-0.0011754500253447	-1.2892101878219271e-05	0.0001570716523605	0.0002440088189947	1.5534873118579595	0.0011755207222221	0.0125349618427127	0.0937793618339215	1.5580097651389118
tasks_light_overall_M10	0.0043897873113283	-0.0021744482831285	-0.0004855270177245	0.0014070469588618	0.0013027673508729	0.92588761353548	0.0022279950226473	0.0375110443518217	0.0593957076148196	0.9278060201289698
tasks_light_hourly_SD_M10	0.0009622145028687	-0.0025941935648317	-0.0002703457025762	0.0014464774338939	0.001476552856434	1.0207921823288932	0.002608242138053	0.0380326360478823	0.0685790523372968	1.0236724082083386
tasks_light_within_day_SD_M10	0.0138442380015072	-0.0018115971443834	-0.0002821360266753	0.0011625878111459	0.0011813812190103	1.0161651512980152	0.0018334352868553	0.0340959157083149	0.0537728712887526	1.0178575877631033
tasks_light_between_day_SD_M10	0.0003851005146317	-0.0017235160656127	-0.0005562118518359	0.0005140220112506	0.0007882687834417	1.533531183856928	0.0018110436915071	0.0226717931709334	0.0798809197778422	1.5373273267675995
tasks_light_IV	0.3077137849594868	-0.0062405896099795	0.0010557356931927	0.0416087693787555	0.0685839934761646	1.6483062224662173	0.0063292603465228	0.2039556347302918	0.0310325348691275	1.6492893823469406
MET_overall	8.670903525807704e-09	-0.0141944585320881	-0.0031991498993292	0.0214805325111062	0.0102392938184456	0.4766778390224528	0.0145505055959423	0.1466313103774362	0.0992319141013511	0.4811885183411652
MET_hourly_SD	0.1578353323222894	-0.0037983677165066	-0.0020485530733162	0.0200381937471077	0.0073942935241022	0.369009982507505	0.0043155726160027	0.1415621444069214	0.0304853577492978	0.3693958600201724
MET_within_day_SD	0.06942216938866	-0.0027421558577942	-0.0040502345306497	0.0169769368972	0.008080380153949	0.4759621952345096	0.0048911980640435	0.1303099149524996	0.0375351182281597	0.4762561897651602
MET_between_day_SD	0.0015285141831934	-0.0045652902538597	0.0020130938791896	0.0055322847324392	0.0064173980032797	1.1599905488686222	0.0049894310365429	0.0743950958048051	0.0670666659215547	1.1625231697152436
MET_overall_M10	0.0073631678375266	-0.0068725864635772	-0.0112459217605128	0.0650723797802307	0.0350747559033293	0.5390114211557565	0.0131796510174936	0.2551811259463614	0.0516482203321887	0.5391915674130916
MET_hourly_SD_M10	0.3489023736091989	0.00206150509844	-0.0023718060902345	0.0166505841981377	0.010612356575878	0.6373564104174164	0.0031424938187	0.1290509645035142	0.0243507968405338	0.6374417665461848
MET_within_day_SD_M10	0.0055880998527496	0.0017330319388133	-0.0059411223163015	0.0123588105760998	0.0095351331505612	0.7715251473309921	0.0061887263696339	0.1111943693770429	0.0556568323046013	0.7728873396889125
MET_between_day_SD_M10	0.3109703906378484	0.0006877711526501	0.0035729809090619	0.0156712736666415	0.0195803387665668	1.2494414419069368	0.0036385741348691	0.1251773194685356	0.0290673594091761	1.2503614016410656
MET_overall_L5	0.3565009685510325	-0.001013312273625	9.147651356108257e-05	0.001804730544577	0.0014820573492572	0.8212069960862545	0.0010174329051158	0.0424876330583518	0.0239465659035065	0.8209682782017954
MET_hourly_SD_L5	0.2101461429213123	-0.0020251710247585	-0.000406278237492	0.004037274037089	0.0043837715559001	1.0858246221653278	0.0020655216497973	0.063552190868309	0.0325011871593446	1.085363355390426
MET_within_day_SD_L5	0.2970228721765357	-0.0011185554715784	0.0001561118861271	0.0018152615150589	0.0013913406083719	0.7664684106558167	0.0011293968584993	0.0426154554289955	0.0265020483092373	0.7659256391367897
MET_between_day_SD_L5	0.4135362539830557	-0.0011849983182531	9.3895541976604e-05	0.0021333638835364	0.0032947087755377	1.5443726224876866	0.0011887124913392	0.0461902758961112	0.0257351242935383	1.5443851783630889
MET_RA	0.0080051330142565	-0.0010649919976396	-0.0025959301344076	0.0030431298598665	0.0016910631316488	0.5556986423586106	0.0028058975779172	0.0551825551593073	0.0508475471970605	0.5560716333472338
MET_IS	0.1164523237303662	-8.703383178576133e-05	9.561398839320374e-05	1.3264041179892645e-05	1.7593810844498806e-05	1.3264291482425272	0.0001292939389599	0.0036430099727541	0.0354909648688554	1.3264120811784856
MET_IV	0.1506284235623002	-0.0047833673578369	0.0042711747005702	0.0330001186167447	0.034330791817008	1.0403232853711062	0.0064127635698512	0.1816638276280205	0.0353001676425213	1.041228628484233
temp_overall	4.181362371723051e-77	-0.6020992090253248	-0.1776921636309179	2.072858073834732	4.794780845723348	2.313125489027395	0.6277722218486246	1.4556324329351775	0.431271114633498	2.378601408984545
temp_hourly_SD	0.0	0.4810336394564743	0.194009820309563	0.3985223331906092	0.577300099432583	1.448601624934445	0.5186840778983777	0.6478916571165034	0.8005722441415977	1.7892159269285324
temp_within_day_SD	0.0	0.3961845522012271	0.1244264021539562	0.2384833337778882	0.1943392353902748	0.8148965058131605	0.4152639268656319	0.5004454723877967	0.8297885579507106	1.2322505616485586
temp_between_day_SD	8.337233914383944e-67	0.32251387533506	0.1986213950733457	1.054391660603413	2.0287549103199094	1.924099920478205	0.3787686079449044	1.0350195513708378	0.3659530947441931	1.9770584449877475
temp_overall_M10	2.901932376058319e-207	-1.07875529251666	-0.2044649304431738	2.405978395064276	5.100876922248639	2.120084258741803	1.0979612419907347	1.5888585041247414	0.6910377728037976	2.325194144440831
temp_hourly_SD_M10	5.985805110024755e-181	0.3397062641180413	0.2035939589943504	0.4232964938373616	0.7468021653216689	1.7642531327193185	0.3960439950561423	0.6602993335254145	0.5997946309314257	1.9467223034685537
temp_within_day_SD_M10	7.091305399706888e-185	0.1806276669785906	0.1076934657711983	0.1353680310212544	0.1705135349531748	1.2596292763274528	0.2102955935057625	0.3724110996199548	0.5646866962890447	1.43483161437278
temp_between_day_SD_M10	9.280672433312174e-77	0.3787123753949455	0.1736715161164254	1.1162386639083357	2.0653387185961103	1.8502662426730936	0.4166351626872844	1.064639490418486	0.3913391964480995	1.928247621089841
temp_overall_L5	0.0285758816936632	-0.089499968336734	0.0146616983511614	2.443142696019533	4.673994819448451	1.913107583549464	0.090692942012137	1.5636699566347765	0.0580000540570084	1.9133765622078744
temp_hourly_SD_L5	2.282651389652254e-81	0.2531341523623291	0.1002467129867475	0.4031691611576331	0.8737979771162081	2.167323449559591	0.2722614599182966	0.638432329208868	0.42645312190828	2.258793879397113
temp_within_day_SD_L5	7.972138414471778e-191	0.1676553633814476	0.0298255233189229	0.0897403666180049	0.1062294376493503	1.1837419619816576	0.1702876469736218	0.3031335761862168	0.5617577871644714	1.3651248980955504
temp_between_day_SD_L5	1.4440704951469944e-26	0.1655589030919834	0.0987862537399356	0.6221954136977922	1.44674724439594	2.325229682741832	0.1927912713817503	0.7901195521105606	0.244002658669524	2.354702018059561
temp_RA	1.047551356e-315	-0.0175498764692827	-0.0039975050865427	0.0006503678859903	0.0005848640576547	0.8992818837666202	0.0179993947399355	0.0260467087369373	0.6910429613861448	1.1719697163044978
temp_IV	3.625757098150868e-29	-0.0609087077979568	-0.0044773579577955	0.0870500763957057	0.0825174482470234	0.9479307964294228	0.0610730498657069	0.2955078646887799	0.2066714871701544	0.9710072681818492
light_overall	0.0	-20.52076797748591	1.4685238264722322	246.39734777373883	455.13498054528753	1.84715860238572	20.573246720309555	16.437284955606557	1.25162073760194	2.699579965397239
light_hourly_SD	0.0	-29.746112397753	2.141347257055733	264.8677292100858	449.5879278640098	1.6974054529210276	29.82308788262971	17.5115587030689	1.7030515894283709	3.3588961289367045
light_within_day_SD	0.0	-24.788309469136127	1.258186570653338	191.84830050051076	328.7312782930624	1.713495910234489	24.82021997856256	14.80224463285862	1.6767875814905555	3.3391860870568064
light_between_day_SD	0.0	-11.179466987539556	1.599516939332699	59.849166101659776	110.897637227216	1.8529520868986764	11.29331379908922	8.173845136966357	1.3816402941150685	2.9048776076898983
light_overall_M10	0.0	-40.96054921268358	2.423315557080893	661.5915870592297	1201.6435458717804	1.8162920589922824	41.03217091617093	27.24142577679168	1.5062416795793514	3.099777921768447
light_hourly_SD_M10	0.0	-32.133472443086944	2.3003875957520035	312.0946751452719	528.6793115697743	1.6939709443094086	32.215707882045955	19.07191629592983	1.689169949268347	3.306772276430615
light_within_day_SD_M10	0.0	-24.581592588648125	0.4486640761373788	182.28507245961725	300.55227891949306	1.6488035737872957	24.58568676379605	14.57911003141169	1.6863640311942576	3.258965346805581
light_between_day_SD_M10	0.0	-19.74218798631244	2.8704123937718973	160.8643904268224	307.17602622644864	1.9095340206208269	19.949768264248544	13.399057622031568	1.4888933854158437	3.1674298987023395
light_overall_L5	0.2775110862661726	-0.2975834370807124	-0.1168185613981917	139.82175956988436	187.4745128838493	1.3408107111550658	0.3196912233889342	11.82934472327202	0.0270252690125769	1.3397803952325562
light_hourly_SD_L5	0.0032069058225454	-0.3232122746235447	-0.0243801978044423	18.88589681443727	47.81735738502297	2.531908219919381	0.3241304806899676	4.347029055913767	0.0745636793591281	2.532934404372808
light_within_day_SD_L5	2.522043814389237e-12	-0.1999828576980827	0.063756473373855	2.0770249869147976	3.877366845657349	1.8667887339269664	0.2099000506673657	1.443015988105601	0.1454592689183739	1.873309628784285
light_between_day_SD_L5	0.1698719353266916	-0.1408175742417956	-0.0763457694680585	13.841523324395284	38.75634194224725	2.8000055365250387	0.1601819769231656	3.7202889372761088	0.0430563269745511	2.8011830994342266
light_RA	0.0	-0.2361090891944592	0.0099041016734697	0.0150312013278268	0.0228789723406681	1.5220987226292315	0.2363167222821854	0.1338522103139148	1.7655048185455229	3.291265209615661
light_IS	0.3959027784948563	-0.0030424492905868	-0.0094932343957369	0.2127225344478243	0.4438074063188296	2.0863206028963743	0.0099688513369493	0.4612980435187181	0.0216104348956442	2.086088753318951
light_IV	0.0	0.2096933769459057	0.0201378488618462	0.0605006412932573	0.1127764504867741	1.8640538030022955	0.2106581242007064	0.2507408557507537	0.840142798308501	2.2461554409688773
MVPA_overall	5.902040984358173e-07	-0.004319067266984	-0.0003710000689904	0.0024436072344938	0.001201893413369	0.4918521259894551	0.0043349721000167	0.0494564914160907	0.0876522368630132	0.4951628129426769
MVPA_hourly_SD	0.0268280100644108	-0.0019380626687498	-0.0003799459373285	0.0020175674120847	0.0009754148427881	0.4834608434621264	0.0019749546382877	0.0449185712763686	0.0439674411311193	0.484394218460574
MVPA_within_day_SD	0.0217805171169842	-0.0014818865773851	-0.0013601459244365	0.001872023546183	0.0011431025135069	0.6106240040824773	0.0020114633389638	0.043274531410459	0.0464814585716737	0.6111022621954427
MVPA_between_day_SD	4.766276362433727e-06	-0.001710451545881	0.0008522952883821	0.0004650628354298	0.0004306626151825	0.9260310271502472	0.0019110342093759	0.0215721329673624	0.0885880970726109	0.9296284431253028
MVPA_overall_M10	0.0860320167800847	-0.0020698633628263	-0.0024866640741545	0.0077551070604236	0.0043274929838601	0.5580184709434257	0.0032354029978446	0.0880790131168093	0.036732961500759	0.5580390153221413
MVPA_hourly_SD_M10	0.6942124046172848	5.658235044806243e-05	-0.0005759297917734	0.0015999394158217	0.001069662488699	0.6685643707012621	0.000578702589794	0.0400015173650179	0.0144670159512544	0.6685894814302153
MVPA_within_day_SD_M10	0.001576268893185	0.0003203049111164	-0.0023951604819209	0.0013892086604712	0.0013670396412861	0.9840419802900128	0.0024164827684552	0.0372814887244706	0.0648172283653771	0.9861251895556972
MVPA_between_day_SD_M10	0.2386158775073281	-0.0005521140797825	0.0010552049132032	0.0014249497396833	0.0016152526597683	1.1335506192150089	0.0011909187066893	0.0377439645554363	0.0315525600110223	1.1346465038832534
MVPA_IV	0.0800995865870595	-0.0086872810788149	0.0013383653851035	0.0473242384498909	0.0438484786432327	0.926554342541856	0.0087897710121697	0.2175305082290213	0.040407072477924	0.9279128993384156
year_fraction	0.0	-0.0002664778451672	-0.308249330976902	0.0073833825509956	0.0323918759078733	4.387132277672031	0.3082494461603291			
cos_year_fraction	0.0	1.0000000000000004	-1.1629915423879512e-16	1.369829925041435e-32	1.4440367249221202e-31	10.54172272428959	1.0000000000000004			
sin_year_fraction	0.0	-2.1922444050816305e-17	1.0	1.1992331887632437e-33	1.04107367087818e-32	8.68116126732473	1.0			
